id,ppgG,ppgIR,ppgR,statusG,statusIR,statusR,timestamp
32218,-113075,7463141,5649331,0,0,0,1748699711736
32219,-112305,7463384,5649418,0,0,0,1748699711776
32220,-111149,7463491,5649287,0,0,0,1748699711816
32221,-110097,7463766,5649521,0,0,0,1748699711856
32222,-108576,7464128,5649535,0,0,0,1748699711896
32223,-107008,7464469,5649752,0,0,0,1748699711936
32224,-106175,7464222,5649544,0,0,0,1748699711976
32225,-108336,7463481,5649141,0,0,0,1748699712016
32226,-111499,7462614,5648972,0,0,0,1748699712056
32227,-113661,7462164,5648886,0,0,0,1748699712096
32228,-114656,7462092,5648785,0,0,0,1748699712136
32229,-114770,7462364,5648708,0,0,0,1748699712176
32230,-113887,7462725,5648975,0,0,0,1748699712216
32231,-113381,7462783,5648889,0,0,0,1748699712256
32232,-113330,7462550,5648794,0,0,0,1748699712296
32233,-113778,7462402,5648610,0,0,0,1748699712336
32234,-113795,7462398,5648648,0,0,0,1748699712376
32235,-113672,7462454,5648609,0,0,0,1748699712416
32236,-112958,7462635,5648559,0,0,0,1748699712456
32237,-112064,7462853,5648688,0,0,0,1748699712496
32238,-110921,7463128,5648739,0,0,0,1748699712536
32239,-109543,7463627,5648929,0,0,0,1748699712576
32240,-108014,7463875,5649022,0,0,0,1748699712616
32241,-107258,7463822,5648923,0,0,0,1748699712656
32242,-109323,7462829,5648663,0,0,0,1748699712696
32243,-112573,7462223,5648293,0,0,0,1748699712736
32244,-114971,7461504,5648221,0,0,0,1748699712776
32245,-116303,7461630,5648235,0,0,0,1748699712816
32246,-116323,7461785,5648307,0,0,0,1748699712856
32247,-115613,7462163,5648395,0,0,0,1748699712896
32248,-114880,7462256,5648464,0,0,0,1748699712936
32249,-114871,7462192,5648345,0,0,0,1748699712976
32250,-115192,7462201,5648348,0,0,0,1748699713016
32251,-115345,7462009,5648279,0,0,0,1748699713056
32252,-115058,7462296,5648359,0,0,0,1748699713096
32253,-114096,7462395,5648368,0,0,0,1748699713136
32254,-112025,7462927,5648621,0,0,0,1748699713176
32255,-110560,7463249,5648681,0,0,0,1748699713216
32256,-109067,7463773,5648811,0,0,0,1748699713256
32257,-107727,7463765,5648767,0,0,0,1748699713296
32258,-108360,7463083,5648554,0,0,0,1748699713336
32259,-111857,7462102,5648169,0,0,0,1748699713376
32260,-115213,7461349,5647980,0,0,0,1748699713416
32261,-117387,7461127,5647892,0,0,0,1748699713456
32262,-118257,7461136,5647857,0,0,0,1748699713496
32263,-118250,7461287,5648007,0,0,0,1748699713536
32264,-117860,7461328,5647892,0,0,0,1748699713576
32265,-117747,7461267,5647910,0,0,0,1748699713616
32266,-118189,7461222,5647868,0,0,0,1748699713656
32267,-118657,7461132,5647835,0,0,0,1748699713696
32268,-118826,7461268,5647723,0,0,0,1748699713736
32269,-118450,7461295,5647872,0,0,0,1748699713776
32270,-117769,7461591,5647883,0,0,0,1748699713816
32271,-116882,7461924,5647832,0,0,0,1748699713856
32272,-115650,7462247,5648048,0,0,0,1748699713896
32273,-114341,7462525,5647910,0,0,0,1748699713936
32274,-112975,7462736,5648017,0,0,0,1748699713976
32275,-112211,7462374,5647890,0,0,0,1748699714016
32276,-114517,7461484,5647432,0,0,0,1748699714056
32277,-118184,7460280,5647182,0,0,0,1748699714096
32278,-121206,7459869,5647016,0,0,0,1748699714136
32279,-122806,7459711,5646975,0,0,0,1748699714176
32280,-123337,7460098,5647054,0,0,0,1748699714216
32281,-123219,7460286,5646920,0,0,0,1748699714256
32282,-122984,7460350,5646832,0,0,0,1748699714296
32283,-123158,7460075,5646710,0,0,0,1748699714336
32284,-123902,7459733,5646446,0,0,0,1748699714376
32285,-124378,7459573,5646337,0,0,0,1748699714416
32286,-124314,7459667,5646307,0,0,0,1748699714456
32287,-123867,7459606,5646179,0,0,0,1748699714496
32288,-123041,7459908,5646288,0,0,0,1748699714536
32289,-122055,7460100,5646343,0,0,0,1748699714576
32290,-120643,7460362,5646295,0,0,0,1748699714616
32291,-119237,7460691,5646513,0,0,0,1748699714656
32292,-118031,7460799,5646360,0,0,0,1748699714696
32293,-118738,7459890,5646070,0,0,0,1748699714736
32294,-122057,7458775,5645769,0,0,0,1748699714776
32295,-125226,7458088,5645441,0,0,0,1748699714816
32296,-127219,7457653,5645329,0,0,0,1748699714856
32297,-127998,7457787,5645428,0,0,0,1748699714896
32298,-127527,7458016,5645346,0,0,0,1748699714936
32299,-126828,7458299,5645404,0,0,0,1748699714976
32300,-126726,7458038,5645246,0,0,0,1748699715016
32301,-127307,7457898,5645179,0,0,0,1748699715056
32302,-127825,7457822,5645113,0,0,0,1748699715096
32303,-127931,7457742,5645099,0,0,0,1748699715136
32304,-127339,7457962,5645189,0,0,0,1748699715176
32305,-126626,7457967,5645102,0,0,0,1748699715216
32306,-125530,7458297,5645308,0,0,0,1748699715256
32307,-124304,7458454,5645385,0,0,0,1748699715296
32308,-122800,7458981,5645568,0,0,0,1748699715336
32309,-121452,7459142,5645741,0,0,0,1748699715376
32310,-121782,7458614,5645467,0,0,0,1748699715416
32311,-124986,7457518,5645115,0,0,0,1748699715456
32312,-128349,7456535,5644807,0,0,0,1748699715496
32313,-130362,7456433,5644789,0,0,0,1748699715536
32314,-131144,7456486,5644865,0,0,0,1748699715576
32315,-130705,7456752,5644889,0,0,0,1748699715616
32316,-129733,7457098,5644958,0,0,0,1748699715656
32317,-129686,7457074,5644992,0,0,0,1748699715696
32318,-129991,7456825,5644828,0,0,0,1748699715736
32319,-130173,7456730,5644792,0,0,0,1748699715776
32320,-129992,7457027,5644954,0,0,0,1748699715816
32321,-129495,7457065,5644928,0,0,0,1748699715856
32322,-128685,7457349,5645104,0,0,0,1748699715896
32323,-127270,7457706,5645241,0,0,0,1748699715936
32324,-126008,7458132,5645242,0,0,0,1748699715976
32325,-124568,7458291,5645386,0,0,0,1748699716016
32326,-122935,7458684,5645403,0,0,0,1748699716056
32327,-122656,7458231,5645259,0,0,0,1748699716096
32328,-126024,7456842,5644747,0,0,0,1748699716136
32329,-129766,7455777,5644424,0,0,0,1748699716176
32330,-132427,7455519,5644187,0,0,0,1748699716216
32331,-133690,7455271,5644129,0,0,0,1748699716256
32332,-134055,7455348,5644239,0,0,0,1748699716296
32333,-133529,7455550,5644261,0,0,0,1748699716336
32334,-133258,7455598,5644221,0,0,0,1748699716376
32335,-133507,7455314,5644138,0,0,0,1748699716416
32336,-133896,7455182,5644024,0,0,0,1748699716456
32337,-134141,7455235,5644098,0,0,0,1748699716496
32338,-133731,7455434,5644033,0,0,0,1748699716536
32339,-132870,7455507,5644167,0,0,0,1748699716576
32340,-131872,7455743,5644344,0,0,0,1748699716616
32341,-130634,7456109,5644448,0,0,0,1748699716656
32342,-128980,7456372,5644607,0,0,0,1748699716696
32343,-127421,7456792,5644768,0,0,0,1748699716736
32344,-126292,7456763,5644520,0,0,0,1748699716776
32345,-128371,7455662,5644237,0,0,0,1748699716816
32346,-132150,7454418,5643982,0,0,0,1748699716856
32347,-135195,7453885,5643786,0,0,0,1748699716896
32348,-136923,7453700,5643714,0,0,0,1748699716936
32349,-137519,7453920,5643761,0,0,0,1748699716976
32350,-137038,7454061,5643845,0,0,0,1748699717016
32351,-136386,7454281,5643909,0,0,0,1748699717056
32352,-136261,7454074,5643845,0,0,0,1748699717096
32353,-136674,7453923,5643762,0,0,0,1748699717136
32354,-137101,7453869,5643846,0,0,0,1748699717176
32355,-136714,7453999,5643833,0,0,0,1748699717216
32356,-136099,7454230,5644008,0,0,0,1748699717256
32357,-135155,7454568,5644004,0,0,0,1748699717296
32358,-133869,7455113,5644213,0,0,0,1748699717336
32359,-132529,7455296,5644246,0,0,0,1748699717376
32360,-131033,7455554,5644204,0,0,0,1748699717416
32361,-129562,7455865,5644207,0,0,0,1748699717456
32362,-132804,7453844,5643442,0,0,0,1748699717496
32363,-136420,7452819,5642861,0,0,0,1748699717536
32364,-138956,7452284,5642706,0,0,0,1748699717576
32365,-140110,7452343,5642719,0,0,0,1748699717616
32366,-140252,7453067,5642481,0,0,0,1748699717656
32367,-140617,7450579,5637226,0,0,0,1748699717696
32368,-141871,7440540,5626783,0,0,0,1748699717736
32369,-144461,7435542,5621200,0,0,0,1748699717776
32370,-147905,7434970,5621524,0,0,0,1748699717816
32371,-149367,7432387,5620618,0,0,0,1748699717856
32372,-150175,7437189,5624011,0,0,0,1748699717896
32373,-149994,7443881,5628396,0,0,0,1748699717936
32374,-148435,7448158,5633206,0,0,0,1748699717976
32375,-145314,7455462,5638188,0,0,0,1748699718016
32376,-143655,7449751,5625416,0,0,0,1748699718056
32377,-142912,7429028,5604368,0,0,0,1748699718096
32378,-142397,7430304,5604026,0,0,0,1748699718136
32379,-146550,7422243,5595596,0,0,0,1748699718176
32380,-152752,7400644,5574289,0,0,0,1748699718216
32381,-158231,7378897,5556721,0,0,0,1748699718256
32382,-161678,7375947,5558083,0,0,0,1748699718296
32383,-163339,7390172,5571146,0,0,0,1748699718336
32384,-162193,7395228,5575613,0,0,0,1748699718376
32385,-160678,7395383,5578486,0,0,0,1748699718416
32386,-160563,7404292,5587203,0,0,0,1748699718456
32387,-159984,7409555,5592293,0,0,0,1748699718496
32388,-158028,7409207,5590528,0,0,0,1748699718536
32389,-155696,7407260,5589850,0,0,0,1748699718576
32390,-152169,7410358,5597322,0,0,0,1748699718616
32391,-148353,7420857,5607152,0,0,0,1748699718656
32392,-145033,7423918,5613726,0,0,0,1748699718696
32393,-141928,7427248,5616642,0,0,0,1748699718736
32394,-138848,7436596,5626665,0,0,0,1748699718776
32395,-136120,7445169,5635214,0,0,0,1748699718816
32396,-136642,7449507,5640416,0,0,0,1748699718856
32397,-138907,7448598,5644286,0,0,0,1748699718896
32398,-140768,7446876,5640739,0,0,0,1748699718936
32399,-140842,7447202,5642192,0,0,0,1748699718976
32400,-138913,7447588,5644092,0,0,0,1748699719016
32401,-136554,7447847,5642234,0,0,0,1748699719062
32402,-133191,7446541,5643670,0,0,0,1748699719102
32403,-129649,7447362,5647278,0,0,0,1748699719142
32404,-126563,7447877,5646330,0,0,0,1748699719182
32405,-123579,7448006,5645229,0,0,0,1748699719222
32406,-120699,7448960,5645794,0,0,0,1748699719262
32407,-116503,7449319,5646952,0,0,0,1748699719302
32408,-110575,7455104,5656092,0,0,0,1748699719342
32409,-104428,7459924,5665383,0,0,0,1748699719382
32410,-99406,7460494,5665406,0,0,0,1748699719422
32411,-95827,7458735,5660610,0,0,0,1748699719462
32412,-91967,7460502,5663811,0,0,0,1748699719502
32413,-91801,7463200,5668930,0,0,0,1748699719542
32414,-92241,7465336,5674328,0,0,0,1748699719582
32415,-92859,7466423,5675873,0,0,0,1748699719622
32416,-93155,7468412,5674345,0,0,0,1748699719662
32417,-94467,7469878,5670360,0,0,0,1748699719702
32418,-95438,7468033,5665072,0,0,0,1748699719742
32419,-96280,7469823,5667103,0,0,0,1748699719782
32420,-98929,7472693,5666673,0,0,0,1748699719822
32421,-102036,7471544,5668983,0,0,0,1748699719862
32422,-103784,7472496,5667216,0,0,0,1748699719902
32423,-106992,7470126,5662327,0,0,0,1748699719942
32424,-109364,7453900,5650619,0,0,0,1748699719982
32425,-112307,7454214,5648556,0,0,0,1748699720022
32426,-114558,7447514,5645020,0,0,0,1748699720062
32427,-116260,7437922,5638216,0,0,0,1748699720102
32428,-118795,7434092,5632035,0,0,0,1748699720142
32429,-123398,7412379,5618368,0,0,0,1748699720182
32430,-130309,7432394,5636265,0,0,0,1748699720222
32431,-137574,7445932,5647058,0,0,0,1748699720262
32432,-142123,7443311,5647522,0,0,0,1748699720302
32433,-144910,7435529,5641085,0,0,0,1748699720342
32434,-148484,7431782,5627402,0,0,0,1748699720382
32435,-155002,7379716,5560176,0,0,0,1748699720422
32436,-163320,7357243,5529365,0,0,0,1748699720462
32437,-171241,7376886,5559685,0,0,0,1748699720502
32438,-173356,7395723,5576687,0,0,0,1748699720542
32439,-179757,7392764,5557980,0,0,0,1748699720582
32440,-188739,7377913,5536504,0,0,0,1748699720622
32441,-195699,7358687,5521118,0,0,0,1748699720662
32442,-198441,7360596,5532609,0,0,0,1748699720702
32443,-199782,7380864,5553806,0,0,0,1748699720742
32444,-202828,7379283,5553031,0,0,0,1748699720782
32445,-210439,7369229,5539711,0,0,0,1748699720822
32446,-223288,7346500,5520342,0,0,0,1748699720862
32447,-233627,7340040,5517233,0,0,0,1748699720902
32448,-241802,7336726,5517327,0,0,0,1748699720942
32449,-249571,7336010,5516639,0,0,0,1748699720982
32450,-257930,7322949,5501149,0,0,0,1748699721022
32451,-264902,7309121,5490292,0,0,0,1748699721062
32452,-270248,7304865,5488960,0,0,0,1748699721102
32453,-274534,7306583,5494466,0,0,0,1748699721142
32454,-278922,7309816,5498725,0,0,0,1748699721182
32455,-283499,7304980,5493328,0,0,0,1748699721222
32456,-288016,7296871,5485798,0,0,0,1748699721262
32457,-292124,7286010,5475694,0,0,0,1748699721302
32458,-295313,7279275,5470554,0,0,0,1748699721342
32459,-297705,7274784,5467180,0,0,0,1748699721382
32460,-300128,7268170,5461445,0,0,0,1748699721422
32461,-303481,7259703,5454255,0,0,0,1748699721462
32462,-310509,7253551,5449906,0,0,0,1748699721502
32463,-318857,7247364,5445415,0,0,0,1748699721542
32464,-325834,7241149,5441012,0,0,0,1748699721582
32465,-331369,7236511,5437701,0,0,0,1748699721622
32466,-334590,7233774,5435898,0,0,0,1748699721662
32467,-336966,7230825,5432288,0,0,0,1748699721702
32468,-339270,7228513,5430300,0,0,0,1748699721742
32469,-341866,7223582,5423811,0,0,0,1748699721782
32470,-345596,7224001,5422480,0,0,0,1748699721822
32471,-348289,7219435,5417729,0,0,0,1748699721862
32472,-350124,7214814,5412568,0,0,0,1748699721902
32473,-351566,7212682,5410368,0,0,0,1748699721942
32474,-352574,7210177,5408584,0,0,0,1748699721982
32475,-353343,7206545,5406561,0,0,0,1748699722022
32476,-353936,7204467,5406532,0,0,0,1748699722062
32477,-354969,7203266,5407356,0,0,0,1748699722102
32478,-358822,7200293,5406201,0,0,0,1748699722142
32479,-364378,7197473,5404882,0,0,0,1748699722182
32480,-368894,7195010,5403835,0,0,0,1748699722222
32481,-371785,7192633,5402657,0,0,0,1748699722262
32482,-373471,7189418,5400121,0,0,0,1748699722302
32483,-373948,7186661,5398352,0,0,0,1748699722342
32484,-374387,7185015,5397469,0,0,0,1748699722382
32485,-375222,7183391,5395996,0,0,0,1748699722422
32486,-376420,7181207,5394665,0,0,0,1748699722462
32487,-377568,7179620,5392930,0,0,0,1748699722502
32488,-378150,7178005,5391417,0,0,0,1748699722542
32489,-378045,7176632,5390325,0,0,0,1748699722582
32490,-377323,7175490,5389032,0,0,0,1748699722622
32491,-376395,7174277,5388060,0,0,0,1748699722662
32492,-375354,7173184,5387310,0,0,0,1748699722702
32493,-375373,7171615,5386383,0,0,0,1748699722742
32494,-378218,7169191,5385570,0,0,0,1748699722782
32495,-382040,7166468,5384331,0,0,0,1748699722822
32496,-384475,7163933,5382932,0,0,0,1748699722862
32497,-385343,7162438,5382517,0,0,0,1748699722902
32498,-384872,7161752,5381910,0,0,0,1748699722942
32499,-383514,7160271,5379982,0,0,0,1748699722982
32500,-382358,7159696,5379899,0,0,0,1748699723022
32501,-381238,7160196,5380841,0,0,0,1748699723062
32502,-379961,7161071,5381764,0,0,0,1748699723102
32503,-378843,7162224,5382531,0,0,0,1748699723142
32504,-377321,7164436,5384286,0,0,0,1748699723182
32505,-375261,7166820,5385549,0,0,0,1748699723222
32506,-373457,7168678,5386328,0,0,0,1748699723262
32507,-371100,7170261,5387498,0,0,0,1748699723302
32508,-368680,7171699,5388377,0,0,0,1748699723342
32509,-366267,7173088,5389842,0,0,0,1748699723382
32510,-366628,7173693,5390781,0,0,0,1748699723422
32511,-368003,7174836,5392242,0,0,0,1748699723462
32512,-368430,7175763,5393713,0,0,0,1748699723502
32513,-367673,7177094,5394858,0,0,0,1748699723542
32514,-365722,7177148,5394281,0,0,0,1748699723582
32515,-363014,7176305,5392850,0,0,0,1748699723622
32516,-361268,7172009,5388526,0,0,0,1748699723662
32517,-358051,7169816,5387688,0,0,0,1748699723702
32518,-356171,7168531,5385774,0,0,0,1748699723742
32519,-354212,7167399,5384873,0,0,0,1748699723782
32520,-351846,7167689,5384955,0,0,0,1748699723822
32521,-348906,7168833,5385601,0,0,0,1748699723862
32522,-345644,7169247,5385639,0,0,0,1748699723902
32523,-342463,7168952,5385051,0,0,0,1748699723942
32524,-339875,7168266,5384290,0,0,0,1748699723982
32525,-339543,7166884,5383733,0,0,0,1748699724022
32526,-340410,7165461,5383189,0,0,0,1748699724062
32527,-340930,7164686,5382856,0,0,0,1748699724102
32528,-340159,7164781,5382622,0,0,0,1748699724142
32529,-338630,7164687,5382411,0,0,0,1748699724182
32530,-336467,7164969,5382566,0,0,0,1748699724222
32531,-334440,7164650,5382002,0,0,0,1748699724262
32532,-333060,7163484,5380741,0,0,0,1748699724302
32533,-331967,7162370,5379864,0,0,0,1748699724342
32534,-330832,7161809,5379387,0,0,0,1748699724382
32535,-329503,7162230,5379778,0,0,0,1748699724422
32536,-327630,7163739,5381080,0,0,0,1748699724462
32537,-325077,7164576,5381730,0,0,0,1748699724502
32538,-322305,7164182,5381010,0,0,0,1748699724542
32539,-319531,7163816,5380252,0,0,0,1748699724582
32540,-317706,7162370,5378623,0,0,0,1748699724622
32541,-318263,7160059,5377450,0,0,0,1748699724662
32542,-319502,7158957,5377503,0,0,0,1748699724702
32543,-320049,7158412,5377080,0,0,0,1748699724742
32544,-319889,7157589,5376356,0,0,0,1748699724782
32545,-318610,7157314,5376023,0,0,0,1748699724822
32546,-316693,7158096,5376251,0,0,0,1748699724862
32547,-314763,7157618,5375347,0,0,0,1748699724902
32548,-313535,7156177,5373196,0,0,0,1748699724942
32549,-312680,7154562,5371791,0,0,0,1748699724982
32550,-311818,7153801,5371279,0,0,0,1748699725022
32551,-310428,7153477,5370882,0,0,0,1748699725062
32552,-308841,7153941,5371264,0,0,0,1748699725102
32553,-306900,7155155,5372252,0,0,0,1748699725142
32554,-304193,7156392,5373239,0,0,0,1748699725182
32555,-301350,7156801,5372875,0,0,0,1748699725222
32556,-299263,7155213,5371437,0,0,0,1748699725262
32557,-298618,7154217,5370744,0,0,0,1748699725302
32558,-299092,7154049,5371023,0,0,0,1748699725342
32559,-299232,7154705,5371649,0,0,0,1748699725382
32560,-298533,7155789,5372538,0,0,0,1748699725422
32561,-296826,7156740,5372913,0,0,0,1748699725462
32562,-294746,7156295,5372232,0,0,0,1748699725502
32563,-292791,7155131,5370799,0,0,0,1748699725542
32564,-291096,7154358,5369880,0,0,0,1748699725582
32565,-289990,7154793,5370184,0,0,0,1748699725622
32566,-288327,7155761,5371141,0,0,0,1748699725662
32567,-286475,7155780,5371040,0,0,0,1748699725702
32568,-284531,7155850,5370976,0,0,0,1748699725742
32569,-282152,7155453,5370524,0,0,0,1748699725782
32570,-279943,7155088,5369742,0,0,0,1748699725822
32571,-277666,7154693,5369117,0,0,0,1748699725862
32572,-275390,7154970,5369063,0,0,0,1748699725902
32573,-274058,7154689,5369223,0,0,0,1748699725942
32574,-273849,7153670,5368991,0,0,0,1748699725982
32575,-273843,7152675,5368439,0,0,0,1748699726022
32576,-273309,7152045,5367783,0,0,0,1748699726062
32577,-272117,7151874,5367320,0,0,0,1748699726102
32578,-270364,7152115,5367054,0,0,0,1748699726142
32579,-268454,7152434,5367398,0,0,0,1748699726182
32580,-267102,7151861,5366842,0,0,0,1748699726222
32581,-266202,7150887,5366185,0,0,0,1748699726262
32582,-264902,7150812,5366299,0,0,0,1748699726302
32583,-263818,7150026,5365705,0,0,0,1748699726342
32584,-262208,7146720,5362838,0,0,0,1748699726382
32585,-260433,7141227,5358027,0,0,0,1748699726422
32586,-258469,7136706,5354135,0,0,0,1748699726462
32587,-256566,7135605,5353469,0,0,0,1748699726502
32588,-253912,7139070,5357519,0,0,0,1748699726542
32589,-251902,7143784,5361914,0,0,0,1748699726582
32590,-252098,7144570,5362637,0,0,0,1748699726622
32591,-253307,7142763,5361167,0,0,0,1748699726662
32592,-253978,7140423,5359331,0,0,0,1748699726702
32593,-253512,7139258,5358364,0,0,0,1748699726742
32594,-252355,7139884,5358716,0,0,0,1748699726782
32595,-250637,7142161,5360336,0,0,0,1748699726822
32596,-249197,7143628,5361487,0,0,0,1748699726862
32597,-248143,7144674,5362343,0,0,0,1748699726902
32598,-247420,7144922,5362593,0,0,0,1748699726942
32599,-246816,7144370,5361972,0,0,0,1748699726982
32600,-246539,7144004,5361369,0,0,0,1748699727022
32601,-245523,7145006,5361744,0,0,0,1748699727124
